"Series";"Time";"Value"
"Solar Irradiance";"2022-02-18T03:40:00+03:00";50.60899997711182
"Solar Irradiance";"2022-02-18T03:45:00+03:00";59.23099997202557
"Solar Irradiance";"2022-02-18T03:50:00+03:00";69.16966679890952
"Solar Irradiance";"2022-02-18T03:55:00+03:00";76.16533381144208
"Solar Irradiance";"2022-02-18T04:00:00+03:00";82.30433364868165
"Solar Irradiance";"2022-02-18T04:05:00+03:00";93.8040846028301
"Solar Irradiance";"2022-02-18T04:10:00+03:00";95.46100021362305
"Solar Irradiance";"2022-02-18T04:15:00+03:00";100.28166659037268
"Solar Irradiance";"2022-02-18T04:20:00+03:00";108.26666664123532
"Solar Irradiance";"2022-02-18T04:25:00+03:00";117.86099985758456
"Solar Irradiance";"2022-02-18T04:30:00+03:00";130.81309018237454
"Solar Irradiance";"2022-02-18T04:35:00+03:00";142.59966659545896
"Solar Irradiance";"2022-02-18T04:40:00+03:00";146.07699996948242
"Solar Irradiance";"2022-02-18T04:45:00+03:00";139.5810002136232
"Solar Irradiance";"2022-02-18T04:50:00+03:00";138.40166666666664
"Solar Irradiance";"2022-02-18T04:55:00+03:00";125.11733334859214
"Solar Irradiance";"2022-02-18T05:00:00+03:00";107.05900016784676
"Solar Irradiance";"2022-02-18T05:05:00+03:00";264.93366663614904
"Solar Irradiance";"2022-02-18T05:10:00+03:00";344.44834580249784
"Solar Irradiance";"2022-02-18T05:15:00+03:00";519.1829988606771
"Solar Irradiance";"2022-02-18T05:20:00+03:00";462.5916675821942
"Solar Irradiance";"2022-02-18T05:25:00+03:00";560.5310004679363
"Solar Irradiance";"2022-02-18T05:30:00+03:00";607.6146663411458
"Solar Irradiance";"2022-02-18T05:35:00+03:00";632.3386667887369
"Solar Irradiance";"2022-02-18T05:40:00+03:00";642.8036655680339
"Solar Irradiance";"2022-02-18T05:45:00+03:00";660.4924567719369
"Solar Irradiance";"2022-02-18T05:50:00+03:00";692.4100012207031
"Solar Irradiance";"2022-02-18T05:55:00+03:00";703.697665608724
"Solar Irradiance";"2022-02-18T06:00:00+03:00";698.7109987386068
"Solar Irradiance";"2022-02-18T06:05:00+03:00";714.0920007324219
"Solar Irradiance";"2022-02-18T06:10:00+03:00";723.8343332926431
"Solar Irradiance";"2022-02-18T06:15:00+03:00";753.9179994710286
"Solar Irradiance";"2022-02-18T06:20:00+03:00";781.0633333333334
"Solar Irradiance";"2022-02-18T06:25:00+03:00";815.6073329671225
"Solar Irradiance";"2022-02-18T06:30:00+03:00";831.5156665039063
"Solar Irradiance";"2022-02-18T06:35:00+03:00";796.0939987182617
"Solar Irradiance";"2022-02-18T06:40:00+03:00";776.2850010681152
"Solar Irradiance";"2022-02-18T06:45:00+03:00";720.4527877202595
"Solar Irradiance";"2022-02-18T06:50:00+03:00";888.0213328043619
"Solar Irradiance";"2022-02-18T06:55:00+03:00";928.1416658528648
"Solar Irradiance";"2022-02-18T07:00:00+03:00";902.7630010986338
"Solar Irradiance";"2022-02-18T07:05:00+03:00";822.714333597819
"Solar Irradiance";"2022-02-18T07:10:00+03:00";967.3626652018229
"Solar Irradiance";"2022-02-18T07:15:00+03:00";962.3359981282554
"Solar Irradiance";"2022-02-18T07:20:00+03:00";864.7275131268701
"Solar Irradiance";"2022-02-18T07:25:00+03:00";987.7413315836563
"Solar Irradiance";"2022-02-18T07:30:00+03:00";775.9930013020829
"Solar Irradiance";"2022-02-18T07:35:00+03:00";659.5849977620445
"Solar Irradiance";"2022-02-18T07:40:00+03:00";974.8053329467773
"Solar Irradiance";"2022-02-18T07:45:00+03:00";1112.8146659342424
"Solar Irradiance";"2022-02-18T07:50:00+03:00";1091.1963315836606
"Solar Irradiance";"2022-02-18T07:55:00+03:00";1081.091237034338
"Solar Irradiance";"2022-02-18T08:00:00+03:00";1021.1986631266273
"Solar Irradiance";"2022-02-18T08:05:00+03:00";615.3646674601234
"Solar Irradiance";"2022-02-18T08:10:00+03:00";570.1749992879231
"Solar Irradiance";"2022-02-18T08:15:00+03:00";377.3579995727538
"Solar Irradiance";"2022-02-18T08:20:00+03:00";788.1006650797526
"Solar Irradiance";"2022-02-18T08:25:00+03:00";733.3773350016272
"Solar Irradiance";"2022-02-18T08:30:00+03:00";508.31466725667326
"Solar Irradiance";"2022-02-18T08:35:00+03:00";492.0726266513975
"Solar Irradiance";"2022-02-18T08:40:00+03:00";414.49100087483714
"Solar Irradiance";"2022-02-18T08:45:00+03:00";346.5643333943683
"Solar Irradiance";"2022-02-18T08:50:00+03:00";344.2823336791992
"Solar Irradiance";"2022-02-18T08:55:00+03:00";336.9506661987306
"Solar Irradiance";"2022-02-18T09:00:00+03:00";334.41366739908847
"Solar Irradiance";"2022-02-18T09:05:00+03:00";311.7376664225261
"Solar Irradiance";"2022-02-18T09:10:00+03:00";234.01733327229812
"Solar Irradiance";"2022-02-18T09:15:00+03:00";199.3838421018786
"Solar Irradiance";"2022-02-18T09:20:00+03:00";200.55266662597654
"Solar Irradiance";"2022-02-18T09:25:00+03:00";218.75666615804002
"Solar Irradiance";"2022-02-18T09:30:00+03:00";255.68499999999958
"Solar Irradiance";"2022-02-18T09:35:00+03:00";291.0293333943681
"Solar Irradiance";"2022-02-18T09:40:00+03:00";285.84733347574877
"Solar Irradiance";"2022-02-18T09:45:00+03:00";296.73079100183185
"Solar Irradiance";"2022-02-18T09:50:00+03:00";396.5876669311524
"Solar Irradiance";"2022-02-18T09:55:00+03:00";987.4896661376988
"Solar Irradiance";"2022-02-18T10:00:00+03:00";921.4370019531252
"Solar Irradiance";"2022-02-18T10:05:00+03:00";807.4593338012703
"Solar Irradiance";"2022-02-18T10:10:00+03:00";515.5626672363285
"Solar Irradiance";"2022-02-18T10:15:00+03:00";493.77708996444136
"Solar Irradiance";"2022-02-18T10:20:00+03:00";282.86866648356096
"Solar Irradiance";"2022-02-18T10:25:00+03:00";316.8036677042644
"Solar Irradiance";"2022-02-18T10:30:00+03:00";228.78000005086264
"Solar Irradiance";"2022-02-18T10:35:00+03:00";240.14200047810897
"Solar Irradiance";"2022-02-18T10:40:00+03:00";301.29299987792945
"Solar Irradiance";"2022-02-18T10:45:00+03:00";287.5626665242513
"Solar Irradiance";"2022-02-18T10:50:00+03:00";288.70325266520183
"Solar Irradiance";"2022-02-18T10:55:00+03:00";286.47833333333347
"Solar Irradiance";"2022-02-18T11:00:00+03:00";296.539333190918
"Solar Irradiance";"2022-02-18T11:05:00+03:00";251.89166687011743
"Solar Irradiance";"2022-02-18T11:10:00+03:00";237.75499994913736
"Solar Irradiance";"2022-02-18T11:15:00+03:00";216.55133336385092
"Solar Irradiance";"2022-02-18T11:20:00+03:00";169.00900065104216
"Solar Irradiance";"2022-02-18T11:25:00+03:00";149.7586662801104
"Solar Irradiance";"2022-02-18T11:30:00+03:00";141.395000152588
"Solar Irradiance";"2022-02-18T11:35:00+03:00";137.48317226527087
"Solar Irradiance";"2022-02-18T11:40:00+03:00";152.36366673787438
"Solar Irradiance";"2022-02-18T11:45:00+03:00";138.50633321126293
"Solar Irradiance";"2022-02-18T11:50:00+03:00";140.06761368065526
"Solar Irradiance";"2022-02-18T11:55:00+03:00";136.28728780972733
"Solar Irradiance";"2022-02-18T12:00:00+03:00";134.75833338419602
"Solar Irradiance";"2022-02-18T12:05:00+03:00";116.2440002441408
"Solar Irradiance";"2022-02-18T12:10:00+03:00";104.57033348083507
"Solar Irradiance";"2022-02-18T12:15:00+03:00";99.43033335367835
"Solar Irradiance";"2022-02-18T12:20:00+03:00";93.08399983723957
"Solar Irradiance";"2022-02-18T12:25:00+03:00";71.47510358262336
"Solar Irradiance";"2022-02-18T12:30:00+03:00";62.8246665700277
"Solar Irradiance";"2022-02-18T12:35:00+03:00";52.877666689554815
"Solar Irradiance";"2022-02-18T12:40:00+03:00";46.81233339945476
"Solar Irradiance";"2022-02-18T12:45:00+03:00";56.836000010172526
"Solar Irradiance";"2022-02-18T12:50:00+03:00";64.31366685231527
"Solar Irradiance";"2022-02-18T12:55:00+03:00";71.32233334859214
"Solar Irradiance";"2022-02-18T13:00:00+03:00";70.42700008392333
"Solar Irradiance";"2022-02-18T13:05:00+03:00";64.58121474573163
"Solar Irradiance";"2022-02-18T13:10:00+03:00";141.5709999847412
"Solar Irradiance";"2022-02-18T13:15:00+03:00";235.4819995117184
"Solar Irradiance";"2022-02-18T13:20:00+03:00";188.90866650899235
"Solar Irradiance";"2022-02-18T13:25:00+03:00";70.67499994913736
"Solar Irradiance";"2022-02-18T13:30:00+03:00";32.945000044504745
"Solar Irradiance";"2022-02-18T13:35:00+03:00";19.266000048319498
"Solar Irradiance";"2022-02-18T13:40:00+03:00";18.781999937693236
"Solar Irradiance";"2022-02-18T13:45:00+03:00";36.70666670481363
"Solar Irradiance";"2022-02-18T13:50:00+03:00";43.86066658020018
"Solar Irradiance";"2022-02-18T13:55:00+03:00";33.036469023753014
"Solar Irradiance";"2022-02-18T14:00:00+03:00";19.961666666666662
"Solar Irradiance";"2022-02-18T14:05:00+03:00";11.761666687329619
"Solar Irradiance";"2022-02-18T14:10:00+03:00";5.057666664123535
"Solar Irradiance";"2022-02-18T14:15:00+03:00";2.476141230689607
"Solar Irradiance";"2022-02-18T14:20:00+03:00";1.5699999952316257
"Solar Irradiance";"2022-02-18T14:25:00+03:00";0.8896666685740205
"Solar Irradiance";"2022-02-18T14:30:00+03:00";0.4283333413302891
"Solar Irradiance";"2022-02-18T14:35:00+03:00";0.16066666945815133
"Solar Irradiance";"2022-02-18T14:40:00+03:00";0.06533333430687807
"Solar Irradiance";"2022-02-18T14:45:00+03:00";0.03933333391944716
"Solar Irradiance";"2022-02-18T14:50:00+03:00";0.03500000052154199
"Solar Irradiance";"2022-02-18T14:55:00+03:00";0.03711299490331066
"Solar Irradiance";"2022-02-18T15:00:00+03:00";0.03933333391944719
"Solar Irradiance";"2022-02-18T15:05:00+03:00";0.03900000058114679
"Solar Irradiance";"2022-02-18T15:10:00+03:00";0.028333333755534013
"Solar Irradiance";"2022-02-18T15:15:00+03:00";0.03833333390454599
"Solar Irradiance";"2022-02-18T15:20:00+03:00";0.03366666716834038
"Solar Irradiance";"2022-02-18T15:25:00+03:00";0.03577401183251071
"Solar Irradiance";"2022-02-18T15:30:00+03:00";0.036000000536443186
"Solar Irradiance";"2022-02-18T15:35:00+03:00";0.03133333380023761
"Solar Irradiance";"2022-02-18T15:40:00+03:00";0.0416666672875499
"Solar Irradiance";"2022-02-18T15:45:00+03:00";0.03600000053644322
"Solar Irradiance";"2022-02-18T15:50:00+03:00";0.038666667242846356
"Solar Irradiance";"2022-02-18T15:55:00+03:00";0.041474576889207256
"Solar Irradiance";"2022-02-18T16:00:00+03:00";0.04000000059604799
"Solar Irradiance";"2022-02-18T16:05:00+03:00";0.03466666718324155
"Solar Irradiance";"2022-02-18T16:10:00+03:00";0.031000000461937176
"Solar Irradiance";"2022-02-18T16:15:00+03:00";0.023333333681028006
"Solar Irradiance";"2022-02-18T16:20:00+03:00";0.03133333380023761
"Solar Irradiance";"2022-02-18T16:25:00+03:00";0.031850575187255474
"Solar Irradiance";"2022-02-18T16:30:00+03:00";0.02366666701932841
"Solar Irradiance";"2022-02-18T16:35:00+03:00";0.03133333380023755
"Solar Irradiance";"2022-02-18T16:40:00+03:00";0.03433333386977642
"Solar Irradiance";"2022-02-18T16:45:00+03:00";0.028000000417233578
"Solar Irradiance";"2022-02-18T16:50:00+03:00";0.0203333336363244
"Solar Irradiance";"2022-02-18T16:55:00+03:00";0.01400000020861677
"Solar Irradiance";"2022-02-18T17:00:00+03:00";0.013000000193715602
"Solar Irradiance";"2022-02-18T17:05:00+03:00";0.012095238275471657
"Solar Irradiance";"2022-02-18T17:10:00+03:00";0.014333333546917201
"Solar Irradiance";"2022-02-18T17:15:00+03:00";0.013000000193715602
"Solar Irradiance";"2022-02-18T17:20:00+03:00";0.01833333360652194
"Solar Irradiance";"2022-02-18T17:25:00+03:00";0.02266666700442714
"Solar Irradiance";"2022-02-18T17:30:00+03:00";0.01666666691501997
"Solar Irradiance";"2022-02-18T17:35:00+03:00";0.014333333546917168
"Solar Irradiance";"2022-02-18T17:40:00+03:00";0.014666666885217566
"Solar Irradiance";"2022-02-18T17:45:00+03:00";0.013000000193715602
"Solar Irradiance";"2022-02-18T17:50:00+03:00";0.008361582045501558
"Solar Irradiance";"2022-02-18T17:55:00+03:00";0.010000000149011968
"Solar Irradiance";"2022-02-18T18:00:00+03:00";0.0090000001341108
"Solar Irradiance";"2022-02-18T18:05:00+03:00";0.009666666810711601
"Solar Irradiance";"2022-02-18T18:10:00+03:00";0.0160000002384192
"Solar Irradiance";"2022-02-18T18:15:00+03:00";0.009033898439700674
"Solar Irradiance";"2022-02-18T18:20:00+03:00";0.012355932387508048
"Solar Irradiance";"2022-02-18T18:25:00+03:00";0.009333333472411168
"Solar Irradiance";"2022-02-18T18:30:00+03:00";0.018000000268221565
"Solar Irradiance";"2022-02-18T18:35:00+03:00";0.022000000327826404
"Solar Irradiance";"2022-02-18T18:40:00+03:00";0.013666666870316401
"Solar Irradiance";"2022-02-18T18:45:00+03:00";0.018333333606522
"Solar Irradiance";"2022-02-18T18:50:00+03:00";0.016666666915020004
"Solar Irradiance";"2022-02-18T18:55:00+03:00";0.01652380977003412
"Solar Irradiance";"2022-02-18T19:00:00+03:00";0.0173333335916208
"Solar Irradiance";"2022-02-18T19:05:00+03:00";0.02033333363632437
"Solar Irradiance";"2022-02-18T19:10:00+03:00";0.022000000327826404
"Solar Irradiance";"2022-02-18T19:15:00+03:00";0.016333333576719605
"Solar Irradiance";"2022-02-18T19:20:00+03:00";0.01671751437340481
"Solar Irradiance";"2022-02-18T19:25:00+03:00";0.022000000327826404
"Solar Irradiance";"2022-02-18T19:30:00+03:00";0.017333333591620766
"Solar Irradiance";"2022-02-18T19:35:00+03:00";0.014333333546917201
"Solar Irradiance";"2022-02-18T19:40:00+03:00";0.016000000238419198
"Solar Irradiance";"2022-02-18T19:45:00+03:00";0.015333333561818398
"Solar Irradiance";"2022-02-18T19:50:00+03:00";0.01805084772660641
"Solar Irradiance";"2022-02-18T19:55:00+03:00";0.01966666695972357
"Solar Irradiance";"2022-02-18T20:00:00+03:00";0.018666666944822403
"Solar Irradiance";"2022-02-18T20:05:00+03:00";0.019666666959723602
"Solar Irradiance";"2022-02-18T20:10:00+03:00";0.016666666915019966
"Solar Irradiance";"2022-02-18T20:15:00+03:00";0.01906779689430254
"Solar Irradiance";"2022-02-18T20:20:00+03:00";0.0170000002533204
"Solar Irradiance";"2022-02-18T20:25:00+03:00";0.023333333681027975
"Solar Irradiance";"2022-02-18T20:30:00+03:00";0.02633333372573158
"Solar Irradiance";"2022-02-18T20:35:00+03:00";0.01900000028312277
"Solar Irradiance";"2022-02-18T20:40:00+03:00";0.022000000327826407
"Solar Irradiance";"2022-02-18T20:45:00+03:00";0.010333333487312402
"Solar Irradiance";"2022-02-18T20:50:00+03:00";0.0180000002682216
"Solar Irradiance";"2022-02-18T20:55:00+03:00";0.020666666999460008
"Solar Irradiance";"2022-02-18T21:00:00+03:00";0.02078160950507308
"Solar Irradiance";"2022-02-18T21:05:00+03:00";0.01733333359162077
"Solar Irradiance";"2022-02-18T21:10:00+03:00";0.016333333576719535
"Solar Irradiance";"2022-02-18T21:15:00+03:00";0.020000000298023936
"Solar Irradiance";"2022-02-18T21:20:00+03:00";0.01977193011918685
"Solar Irradiance";"2022-02-18T21:25:00+03:00";0.01900000028312277
"Solar Irradiance";"2022-02-18T21:30:00+03:00";0.01466666688521757
"Solar Irradiance";"2022-02-18T21:35:00+03:00";0.019000000283122803
"Solar Irradiance";"2022-02-18T21:40:00+03:00";0.015333333561818402
"Solar Irradiance";"2022-02-18T21:45:00+03:00";0.01733333359162077
"Solar Irradiance";"2022-02-18T21:50:00+03:00";0.013666666870316401
"Solar Irradiance";"2022-02-18T21:55:00+03:00";0.01466666688521757
"Solar Irradiance";"2022-02-18T22:00:00+03:00";0.020050847756408814
"Solar Irradiance";"2022-02-18T22:05:00+03:00";0.0190000002831228
"Solar Irradiance";"2022-02-18T22:10:00+03:00";0.021333333651225573
"Solar Irradiance";"2022-02-18T22:15:00+03:00";0.011706214863702182
"Solar Irradiance";"2022-02-18T22:20:00+03:00";0.01633333357671957
"Solar Irradiance";"2022-02-18T22:25:00+03:00";0.011000000163913202
"Solar Irradiance";"2022-02-18T22:30:00+03:00";0.0113333335022136
"Solar Irradiance";"2022-02-18T22:35:00+03:00";0.010333333487312368
"Solar Irradiance";"2022-02-18T22:40:00+03:00";0.015333333561818402
"Solar Irradiance";"2022-02-18T22:45:00+03:00";0.0080000001192096
"Solar Irradiance";"2022-02-18T22:50:00+03:00";0.015666666900118798
"Solar Irradiance";"2022-02-18T22:55:00+03:00";0.023000000342727606
"Solar Irradiance";"2022-02-18T23:00:00+03:00";0.014438596706380485
"Solar Irradiance";"2022-02-18T23:05:00+03:00";0.0110000001639132
"Solar Irradiance";"2022-02-18T23:10:00+03:00";0.017666666929921204
"Solar Irradiance";"2022-02-18T23:15:00+03:00";0.02200000032782627
"Solar Irradiance";"2022-02-18T23:20:00+03:00";0.02666666706403198
"Solar Irradiance";"2022-02-18T23:25:00+03:00";0.02100000031292517
"Solar Irradiance";"2022-02-18T23:30:00+03:00";0.02400000035762877
"Solar Irradiance";"2022-02-18T23:35:00+03:00";0.029000000432134576
"Solar Irradiance";"2022-02-18T23:40:00+03:00";0.022333333666126807
"Solar Irradiance";"2022-02-18T23:45:00+03:00";0.02172316416550899
"Solar Irradiance";"2022-02-18T23:50:00+03:00";0.02366666701932831
"Solar Irradiance";"2022-02-18T23:55:00+03:00";0.02300000034272744
"Solar Irradiance";"2022-02-19T00:00:00+03:00";0.0130000001937156
"Solar Irradiance";"2022-02-19T00:05:00+03:00";0.0160000002384192
"Solar Irradiance";"2022-02-19T00:10:00+03:00";0.013333333532016
"Solar Irradiance";"2022-02-19T00:15:00+03:00";0.02633333372573151
"Solar Irradiance";"2022-02-19T00:20:00+03:00";0.02574576309550707
"Solar Irradiance";"2022-02-19T00:25:00+03:00";0.024333333695929108
"Solar Irradiance";"2022-02-19T00:30:00+03:00";0.0156666669001188
"Solar Irradiance";"2022-02-19T00:35:00+03:00";0.0120000001788144
"Solar Irradiance";"2022-02-19T00:40:00+03:00";0.015000000223518
"Solar Irradiance";"2022-02-19T00:45:00+03:00";0.021000000312925208
"Solar Irradiance";"2022-02-19T00:50:00+03:00";0.02033333363632437
"Solar Irradiance";"2022-02-19T00:55:00+03:00";0.013751412634291077
"Solar Irradiance";"2022-02-19T01:00:00+03:00";0.012666666855415199
"Solar Irradiance";"2022-02-19T01:05:00+03:00";0.011666666840514
"Solar Irradiance";"2022-02-19T01:10:00+03:00";0.013333333532016
"Solar Irradiance";"2022-02-19T01:15:00+03:00";0.015333333561818402
"Solar Irradiance";"2022-02-19T01:20:00+03:00";0.0106666668256128
"Solar Irradiance";"2022-02-19T01:25:00+03:00";0.012172059760217534
"Solar Irradiance";"2022-02-19T01:30:00+03:00";0.017666666929921068
"Solar Irradiance";"2022-02-19T01:35:00+03:00";0.014666666885217599
"Solar Irradiance";"2022-02-19T01:40:00+03:00";0.0130000001937156
"Solar Irradiance";"2022-02-19T01:45:00+03:00";0.015333333561818402
"Solar Irradiance";"2022-02-19T01:50:00+03:00";0.013666666870316401
"Solar Irradiance";"2022-02-19T01:55:00+03:00";0.014666666885217602
"Solar Irradiance";"2022-02-19T02:00:00+03:00";0.022668756868617038
"Solar Irradiance";"2022-02-19T02:05:00+03:00";0.024000000357628774
"Solar Irradiance";"2022-02-19T02:10:00+03:00";0.01866666694482237
"Solar Irradiance";"2022-02-19T02:15:00+03:00";0.021000000312925204
"Solar Irradiance";"2022-02-19T02:20:00+03:00";0.02166666698952594
"Solar Irradiance";"2022-02-19T02:25:00+03:00";0.02433333369592921
"Solar Irradiance";"2022-02-19T02:30:00+03:00";0.041666667287549926
"Solar Irradiance";"2022-02-19T02:35:00+03:00";0.12751412651843752
"Solar Irradiance";"2022-02-19T02:40:00+03:00";0.39333334068457215
"Solar Irradiance";"2022-02-19T02:45:00+03:00";1.0006666686137557
"Solar Irradiance";"2022-02-19T02:50:00+03:00";2.0643333280086504
"Solar Irradiance";"2022-02-19T02:55:00+03:00";4.190999992688497
"Solar Irradiance";"2022-02-19T03:00:00+03:00";7.987666676839192
"Solar Irradiance";"2022-02-19T03:05:00+03:00";10.184333362579382
"Solar Irradiance";"2022-02-19T03:10:00+03:00";13.262333332697551
"Solar Irradiance";"2022-02-19T03:15:00+03:00";17.77250285261767
"Solar Irradiance";"2022-02-19T03:20:00+03:00";23.024333356221536
"Solar Irradiance";"2022-02-19T03:25:00+03:00";24.79766667683922
"Solar Irradiance";"2022-02-19T03:30:00+03:00";24.08599987665816
"Solar Irradiance";"2022-02-19T03:35:00+03:00";30.735333340962722
"Solar Irradiance";"2022-02-19T03:40:00+03:00";42.57099997202557
"Solar Irradiance";"2022-02-19T03:45:00+03:00";52.56966674804685
"Solar Irradiance";"2022-02-19T03:50:00+03:00";56.33417244615224
"Solar Irradiance";"2022-02-19T03:55:00+03:00";61.59955294378874
"Solar Irradiance";"2022-02-19T04:00:00+03:00";78.30233355204264
"Solar Irradiance";"2022-02-19T04:05:00+03:00";99.88099998474118
"Solar Irradiance";"2022-02-19T04:10:00+03:00";94.91366663614909
"Solar Irradiance";"2022-02-19T04:15:00+03:00";99.04825669124209
"Solar Irradiance";"2022-02-19T04:20:00+03:00";129.21000020345065
"Solar Irradiance";"2022-02-19T04:25:00+03:00";126.62066658020015
"Solar Irradiance";"2022-02-19T04:30:00+03:00";129.7733335113527
"Solar Irradiance";"2022-02-19T04:35:00+03:00";142.7673330179848
"Solar Irradiance";"2022-02-19T04:40:00+03:00";137.72400011698414
"Solar Irradiance";"2022-02-19T04:45:00+03:00";111.87966639200826
"Solar Irradiance";"2022-02-19T04:50:00+03:00";104.1623333485921
"Solar Irradiance";"2022-02-19T04:55:00+03:00";143.225719210976
"Solar Irradiance";"2022-02-19T05:00:00+03:00";174.17633336385092
"Solar Irradiance";"2022-02-19T05:05:00+03:00";180.493333231608
"Solar Irradiance";"2022-02-19T05:10:00+03:00";160.3753330485024
"Solar Irradiance";"2022-02-19T05:15:00+03:00";131.93700014750175
"Solar Irradiance";"2022-02-19T05:20:00+03:00";131.97233327229816
"Solar Irradiance";"2022-02-19T05:25:00+03:00";144.17200022379572
"Solar Irradiance";"2022-02-19T05:30:00+03:00";146.18820349828007
"Solar Irradiance";"2022-02-19T05:35:00+03:00";143.8293331400552
"Solar Irradiance";"2022-02-19T05:40:00+03:00";154.07266642252586
"Solar Irradiance";"2022-02-19T05:45:00+03:00";206.621689588174
"Solar Irradiance";"2022-02-19T05:50:00+03:00";135.12066663106276
"Solar Irradiance";"2022-02-19T05:55:00+03:00";90.97933334350584
"Solar Irradiance";"2022-02-19T06:00:00+03:00";96.81166669209793
"Solar Irradiance";"2022-02-19T06:05:00+03:00";107.49633336385094
"Solar Irradiance";"2022-02-19T06:10:00+03:00";108.74766675313317
